latitude,longitude,grid_row,grid_col,plant_records,effort_intensity,weight
49.7875,4.770833333333334,205,1232,943.2420654296875,943.2420654296875,943.6920654296875
47.6375,4.695833333333333,463,1223,1055.4207763671875,1055.4207763671875,1055.8707763671875
42.30416666666667,9.454166666666666,1103,1794,320.1400146484375,320.1400146484375,320.5900146484375
49.145833333333336,-0.44583333333333375,282,606,18.035554885864258,18.035554885864258,18.485554885864257
48.9875,3.195833333333333,301,1043,444.51934814453125,444.51934814453125,444.96934814453124
49.3375,3.345833333333333,259,1061,2777.94970703125,2777.94970703125,2778.39970703125
49.3125,3.945833333333333,262,1133,965.3570556640625,965.3570556640625,965.8070556640625
48.729166666666664,1.4458333333333329,332,833,1278.3546142578125,1278.3546142578125,1278.8046142578125
49.24583333333334,6.1625,270,1399,97.14847564697266,97.14847564697266,97.59847564697266
46.295833333333334,2.7041666666666657,624,984,707.74072265625,707.74072265625,708.19072265625
43.5125,0.5374999999999996,958,724,40.96296310424805,40.96296310424805,41.41296310424805
43.6625,-0.08750000000000036,940,649,107.74073791503906,107.74073791503906,108.19073791503907
49.020833333333336,-1.5541666666666667,297,473,39.220741271972656,39.220741271972656,39.67074127197266
45.079166666666666,-1.1875,770,517,304.0155944824219,304.0155944824219,304.46559448242186
43.40416666666667,6.637499999999999,971,1456,25.183704376220703,25.183704376220703,25.633704376220702
50.045833333333334,1.8791666666666664,174,885,1107.309326171875,1107.309326171875,1107.759326171875
45.72083333333333,5.7958333333333325,693,1355,1623.5064697265625,1623.5064697265625,1623.9564697265625
45.0625,5.345833333333333,772,1301,574.8905639648438,574.8905639648438,575.3405639648438
49.0875,0.5125000000000002,289,721,165.0370330810547,165.0370330810547,165.48703308105468
49.4125,3.145833333333334,250,1037,291.89630126953125,291.89630126953125,292.34630126953124
46.0375,4.145833333333334,655,1157,14.260740280151367,14.260740280151367,14.710740280151366
46.6875,2.354166666666667,577,942,400.0,400.0,400.45
45.55416666666667,6.720833333333333,713,1466,74.45006561279297,74.45006561279297,74.90006561279297
48.145833333333336,5.579166666666666,402,1329,416.0,416.0,416.45
45.15416666666667,4.512499999999999,761,1201,99.75111389160156,99.75111389160156,100.20111389160157
48.020833333333336,3.0625,417,1027,3466.330322265625,3466.330322265625,3466.780322265625
48.87083333333334,1.3791666666666664,315,825,190.63259887695312,190.63259887695312,191.0825988769531
44.979166666666664,5.529166666666667,782,1323,158.05841064453125,158.05841064453125,158.50841064453124
