latitude,longitude,grid_row,grid_col,plant_records,weight
44.41666666666667,3.916666666666657,273,1103,34478.26953125,34478.76953125
48.41666666666667,-3.9166666666666856,249,1056,14839.03125,14839.53125
43.25,6.416666666666657,280,1118,52018.46484375,52018.96484375
50.583333333333336,3.0833333333333144,236,1098,68317.109375,68317.609375
43.083333333333336,1.4166666666666572,281,1088,22108.328125,22108.828125
44.75,5.916666666666657,271,1115,182871.65625,182872.15625
47.91666666666667,4.583333333333314,252,1107,41116.69140625,41117.19140625
46.083333333333336,3.25,263,1099,41848.421875,41848.921875
43.91666666666667,4.25,276,1105,44428.62890625,44429.12890625
43.41666666666667,2.0833333333333144,279,1092,22135.837890625,22136.337890625
45.91666666666667,-1.25,264,1072,24727.158203125,24727.658203125
43.083333333333336,0.9166666666666572,281,1085,39518.7265625,39519.2265625
44.75,6.916666666666657,271,1121,123838.734375,123839.234375
46.25,6.75,262,1120,141051.3125,141051.8125
47.75,4.25,253,1105,38934.609375,38935.109375
50.083333333333336,1.75,239,1090,43078.79296875,43079.29296875
46.083333333333336,6.25,263,1117,127166.96875,127167.46875
47.25,2.75,256,1096,60284.51171875,60285.01171875
48.25,2.25,250,1093,34302.0546875,34302.5546875
48.083333333333336,5.583333333333314,251,1113,32350.02734375,32350.52734375
43.41666666666667,5.75,279,1114,52422.13671875,52422.63671875
49.583333333333336,4.25,242,1105,23939.95703125,23940.45703125
48.583333333333336,6.083333333333314,248,1116,21987.669921875,21988.169921875
48.25,3.5833333333333144,250,1101,35486.3046875,35486.8046875
44.083333333333336,6.75,275,1120,70817.625,70818.125
45.083333333333336,6.25,269,1117,272073.8125,272074.3125
43.083333333333336,5.916666666666657,281,1115,58852.7421875,58853.2421875
48.91666666666667,5.583333333333314,246,1113,19929.29296875,19929.79296875
51.083333333333336,2.5833333333333144,233,1095,169665.625,169666.125
46.41666666666667,2.5833333333333144,261,1095,24684.400390625,24684.900390625
45.083333333333336,1.25,269,1087,40624.1171875,40624.6171875
44.91666666666667,6.25,270,1117,132899.78125,132900.28125
44.41666666666667,2.25,273,1093,7607.431640625,7607.931640625
43.083333333333336,-0.08333333333334281,281,1079,47427.7265625,47428.2265625
48.91666666666667,1.75,246,1090,128751.390625,128751.890625
46.583333333333336,5.75,260,1114,79475.328125,79475.828125
47.41666666666667,1.4166666666666572,255,1088,48679.8515625,48680.3515625
48.583333333333336,-3.9166666666666856,248,1056,31229.439453125,31229.939453125
45.583333333333336,6.583333333333314,266,1119,63926.6875,63927.1875
50.91666666666667,1.75,234,1090,51728.1484375,51728.6484375
48.41666666666667,2.25,249,1093,201877.53125,201878.03125
45.25,5.416666666666657,268,1112,86137.0390625,86137.5390625
45.41666666666667,2.75,267,1096,107631.8828125,107632.3828125
