species,latitude,longitude,year,country,basis,grid_row,grid_col,n_records
Prunus domestica,48.761994,1.149498,2022,FR,HUMAN_OBSERVATION,247,1086,1
Prunus domestica,48.81552,1.33003,1997,FR,HUMAN_OBSERVATION,247,1087,1
Prunus domestica,48.81572,1.34365,1997,FR,HUMAN_OBSERVATION,247,1088,2
Prunus domestica,48.804532,1.674005,2024,FR,HUMAN_OBSERVATION,247,1090,2
Prunus domestica,48.819729,1.913451,2024,FR,HUMAN_OBSERVATION,247,1091,3
Prunus domestica,48.815512,2.110072,2026,FR,HUMAN_OBSERVATION,247,1092,7
Prunus domestica,48.806979,2.256903,2024,FR,HUMAN_OBSERVATION,247,1093,11
Prunus domestica,48.78904,2.385366,2024,FR,HUMAN_OBSERVATION,247,1094,21
Prunus domestica,48.743942,2.558283,2024,FR,HUMAN_OBSERVATION,247,1095,5
Prunus domestica,48.81303,2.792292,2021,FR,HUMAN_OBSERVATION,247,1096,1
Prunus domestica,48.771758,3.028322,2022,FR,HUMAN_OBSERVATION,247,1098,2
Prunus domestica,48.788821,3.429655,2021,FR,HUMAN_OBSERVATION,247,1100,1
Prunus domestica,48.82848,3.82312,2021,FR,HUMAN_OBSERVATION,247,1102,1
Prunus domestica,48.67057,4.18512,2015,FR,HUMAN_OBSERVATION,247,1105,1
Prunus domestica,48.81824,4.44234,2016,FR,HUMAN_OBSERVATION,247,1106,1
Prunus domestica,48.74843,4.61974,2016,FR,HUMAN_OBSERVATION,247,1107,2
Prunus domestica,48.67514,4.67611,2021,FR,HUMAN_OBSERVATION,247,1108,2
Prunus domestica,48.685404,6.151213,2024,FR,HUMAN_OBSERVATION,247,1116,7
Prunus domestica,48.684444,6.169444,2021,FR,HUMAN_OBSERVATION,247,1117,1
Prunus domestica,48.75202,6.35081,2021,FR,HUMAN_OBSERVATION,247,1118,2
Prunus domestica,48.80497,6.716365,2024,FR,HUMAN_OBSERVATION,247,1120,2
Prunus domestica,48.73656,6.96015,2021,FR,HUMAN_OBSERVATION,247,1121,3
Prunus domestica,48.7641,7.00534,2021,FR,HUMAN_OBSERVATION,247,1122,2
Prunus domestica,48.67315,7.35403,1978,FR,HUMAN_OBSERVATION,247,1124,1
Prunus domestica,48.79694,7.598929,2023,FR,HUMAN_OBSERVATION,247,1125,6
Prunus domestica,48.819666,7.779963,2023,FR,HUMAN_OBSERVATION,247,1126,2
Prunus domestica,48.804517,7.922758,2022,FR,HUMAN_OBSERVATION,247,1127,2
Prunus domestica,48.666325,-3.860007,2021,FR,HUMAN_OBSERVATION,248,1056,1
Prunus domestica,48.633487,-3.142408,2021,FR,HUMAN_OBSERVATION,248,1061,1
Prunus domestica,48.516349,-2.918865,2023,FR,HUMAN_OBSERVATION,248,1062,3
Prunus domestica,48.607027,-2.824447,2021,FR,HUMAN_OBSERVATION,248,1063,2
Prunus domestica,48.545712,-2.217887,2026,FR,HUMAN_OBSERVATION,248,1066,1
Prunus domestica,48.634941,-2.104276,2026,FR,HUMAN_OBSERVATION,248,1067,4
Prunus domestica,48.534265,-1.850811,2022,FR,HUMAN_OBSERVATION,248,1068,2
Prunus domestica,48.643932,-1.292667,2022,FR,HUMAN_OBSERVATION,248,1072,1
Prunus domestica,48.55375,-0.888891,2024,FR,HUMAN_OBSERVATION,248,1074,1
Prunus domestica,48.556339,1.617289,2023,FR,HUMAN_OBSERVATION,248,1089,3
Prunus domestica,48.520791,1.745111,2024,FR,HUMAN_OBSERVATION,248,1090,1
Prunus domestica,48.503526,1.958072,2021,FR,HUMAN_OBSERVATION,248,1091,1
Prunus domestica,48.57353,2.03351,2016,FR,HUMAN_OBSERVATION,248,1092,1
Prunus domestica,48.531372,2.216322,2021,FR,HUMAN_OBSERVATION,248,1093,6
Prunus domestica,48.6586,2.395647,2022,FR,HUMAN_OBSERVATION,248,1094,9
Prunus domestica,48.539539,2.66076,2022,FR,HUMAN_OBSERVATION,248,1095,6
Prunus domestica,48.66412,3.13525,1997,FR,HUMAN_OBSERVATION,248,1098,1
Prunus domestica,48.556413,3.28668,2024,FR,HUMAN_OBSERVATION,248,1099,1
Prunus domestica,48.5093,3.59685,1904,FR,OBSERVATION,248,1101,3
Prunus domestica,48.5081,3.89483,1925,FR,OBSERVATION,248,1103,3
Prunus domestica,48.63526,4.77193,2021,FR,HUMAN_OBSERVATION,248,1108,2
Prunus domestica,48.6216,4.86698,1911,FR,OBSERVATION,248,1109,2
Prunus domestica,48.59663,5.10223,2008,FR,HUMAN_OBSERVATION,248,1110,1
Prunus domestica,48.52386,5.88615,2015,FR,HUMAN_OBSERVATION,248,1115,1
Prunus domestica,48.62927,6.344417,2025,FR,HUMAN_OBSERVATION,248,1118,3
Prunus domestica,48.53078,6.771722,2024,FR,HUMAN_OBSERVATION,248,1120,2
Prunus domestica,48.51239,7.21703,2009,FR,HUMAN_OBSERVATION,248,1123,1
Prunus domestica,48.63884,7.44289,2022,FR,HUMAN_OBSERVATION,248,1124,5
Prunus domestica,48.503989,7.558035,2022,FR,HUMAN_OBSERVATION,248,1125,3
Prunus domestica,48.580461,7.775949,2025,FR,HUMAN_OBSERVATION,248,1126,10
Prunus domestica,48.388203,-4.535061,2023,FR,HUMAN_OBSERVATION,249,1052,1
Prunus domestica,48.493312,-2.83194,2024,FR,HUMAN_OBSERVATION,249,1063,1
Prunus domestica,48.461389,-2.63,2021,FR,HUMAN_OBSERVATION,249,1064,1
Prunus domestica,48.466111,-2.255057,2023,FR,HUMAN_OBSERVATION,249,1066,3
Prunus domestica,48.368995,-2.022082,2026,FR,HUMAN_OBSERVATION,249,1067,3
Prunus domestica,48.414668,-1.744616,2024,FR,HUMAN_OBSERVATION,249,1069,1
Prunus domestica,48.462103,-1.480778,2024,FR,HUMAN_OBSERVATION,249,1071,2
Prunus domestica,48.437286,-1.237481,2020,FR,HUMAN_OBSERVATION,249,1072,3
Prunus domestica,48.475342,-1.094623,2022,FR,HUMAN_OBSERVATION,249,1073,2
Prunus domestica,48.480472,-0.308925,2023,FR,HUMAN_OBSERVATION,249,1078,2
Prunus domestica,48.463155,0.147971,2021,FR,HUMAN_OBSERVATION,249,1080,1
Prunus domestica,48.4355,0.174274,1884,FR,OBSERVATION,249,1081,3
Prunus domestica,48.4305,0.828795,2024,FR,HUMAN_OBSERVATION,249,1084,2
Prunus domestica,48.479747,1.009983,2022,FR,HUMAN_OBSERVATION,249,1086,1
Prunus domestica,48.37361,1.55594,2023,FR,HUMAN_OBSERVATION,249,1089,1
Prunus domestica,48.416952,1.883379,2020,FR,HUMAN_OBSERVATION,249,1091,2
Prunus domestica,48.458752,2.139443,2022,FR,HUMAN_OBSERVATION,249,1092,8
Prunus domestica,48.38217,2.16968,2020,FR,HUMAN_OBSERVATION,249,1093,10
Prunus domestica,48.49526,2.38114,2009,FR,HUMAN_OBSERVATION,249,1094,2
Prunus domestica,48.478638,2.551467,2023,FR,HUMAN_OBSERVATION,249,1095,1
Prunus domestica,48.38868,2.807999,2023,FR,HUMAN_OBSERVATION,249,1096,4
Prunus domestica,48.3909,2.95975,1997,FR,OBSERVATION,249,1097,4
Prunus domestica,48.35467,3.13827,2015,FR,HUMAN_OBSERVATION,249,1098,5
Prunus domestica,48.4692,3.181108,2022,FR,HUMAN_OBSERVATION,249,1099,3
Prunus domestica,48.3537,3.40973,2008,FR,OBSERVATION,249,1100,2
Prunus domestica,48.36051,3.59049,2014,FR,HUMAN_OBSERVATION,249,1101,1
Prunus domestica,48.4957,3.84087,1925,FR,OBSERVATION,249,1103,2
Prunus domestica,48.3628,4.06425,1880,FR,OBSERVATION,249,1104,1
Prunus domestica,48.42679,4.4194,2008,FR,HUMAN_OBSERVATION,249,1106,1
Prunus domestica,48.4637,4.55345,2008,FR,OBSERVATION,249,1107,2
Prunus domestica,48.4031,5.13061,2008,FR,OBSERVATION,249,1110,3
Prunus domestica,48.3531,5.39631,2008,FR,OBSERVATION,249,1112,8
Prunus domestica,48.401683,5.687598,2024,FR,HUMAN_OBSERVATION,249,1114,1
Prunus domestica,48.358497,5.96875,2021,FR,HUMAN_OBSERVATION,249,1115,2
Prunus domestica,48.41155,6.02722,2008,FR,HUMAN_OBSERVATION,249,1116,1
Prunus domestica,48.49005,6.28087,2013,FR,HUMAN_OBSERVATION,249,1117,1
Prunus domestica,48.488157,6.881611,2021,FR,HUMAN_OBSERVATION,249,1121,1
Prunus domestica,48.482926,7.225382,2024,FR,HUMAN_OBSERVATION,249,1123,2
Prunus domestica,48.465239,7.497787,2023,FR,HUMAN_OBSERVATION,249,1124,10
Prunus domestica,48.466872,7.515313,2024,FR,HUMAN_OBSERVATION,249,1125,3
Prunus domestica,48.389422,7.685423,2020,FR,HUMAN_OBSERVATION,249,1126,1
Prunus domestica,48.222436,-4.507045,2024,FR,HUMAN_OBSERVATION,250,1052,1
Prunus domestica,48.226006,-4.412738,2024,FR,HUMAN_OBSERVATION,250,1053,1
Prunus domestica,48.293981,-4.189288,2021,FR,HUMAN_OBSERVATION,250,1054,1
Prunus domestica,48.222543,-3.817926,2023,FR,HUMAN_OBSERVATION,250,1057,1
Prunus domestica,48.229177,-3.294337,2023,FR,HUMAN_OBSERVATION,250,1060,1
Prunus domestica,48.201992,-1.621972,2023,FR,HUMAN_OBSERVATION,250,1070,3
Prunus domestica,48.187532,-1.372831,2021,FR,HUMAN_OBSERVATION,250,1071,1
Prunus domestica,48.224044,-1.294511,2023,FR,HUMAN_OBSERVATION,250,1072,1
Prunus domestica,48.26234,-0.92045,2013,FR,HUMAN_OBSERVATION,250,1074,1
Prunus domestica,48.29134,-0.57412,1998,FR,HUMAN_OBSERVATION,250,1076,1
Prunus domestica,48.21913,-0.23691,1998,FR,HUMAN_OBSERVATION,250,1078,1
Prunus domestica,48.328671,-0.14093,2020,FR,HUMAN_OBSERVATION,250,1079,4
Prunus domestica,48.2837,0.088017,1999,FR,OBSERVATION,250,1080,3
Prunus domestica,48.195369,0.324413,2021,FR,HUMAN_OBSERVATION,250,1081,6
Prunus domestica,48.315469,0.343699,2021,FR,HUMAN_OBSERVATION,250,1082,6
Prunus domestica,48.2398,0.50373,1997,FR,HUMAN_OBSERVATION,250,1083,1
Prunus domestica,48.287936,0.70536,2022,FR,HUMAN_OBSERVATION,250,1084,7
Prunus domestica,48.199998,1.124494,2022,FR,HUMAN_OBSERVATION,250,1086,1
Prunus domestica,48.321457,2.009516,2021,FR,HUMAN_OBSERVATION,250,1092,1
Prunus domestica,48.3292,2.294,1997,FR,OBSERVATION,250,1093,2
Prunus domestica,48.26175,2.45108,1994,FR,HUMAN_OBSERVATION,250,1094,1
Prunus domestica,48.217565,2.607417,2020,FR,HUMAN_OBSERVATION,250,1095,2
Prunus domestica,48.2877,2.74521,2023,FR,HUMAN_OBSERVATION,250,1096,1
Prunus domestica,48.264339,3.07022,2021,FR,HUMAN_OBSERVATION,250,1098,3
Prunus domestica,48.280579,3.214274,2024,FR,HUMAN_OBSERVATION,250,1099,4
Prunus domestica,48.19564,3.43737,2016,FR,HUMAN_OBSERVATION,250,1100,4
Prunus domestica,48.167957,3.63683,2021,FR,HUMAN_OBSERVATION,250,1101,3
Prunus domestica,48.207957,3.745088,2022,FR,HUMAN_OBSERVATION,250,1102,5
Prunus domestica,48.2603,3.95517,2013,FR,HUMAN_OBSERVATION,250,1103,2
Prunus domestica,48.25916,4.03595,2016,FR,HUMAN_OBSERVATION,250,1104,6
Prunus domestica,48.1744,4.41949,2008,FR,OBSERVATION,250,1106,2
Prunus domestica,48.2047,4.66469,2008,FR,OBSERVATION,250,1107,3
Prunus domestica,48.1852,4.72814,2008,FR,OBSERVATION,250,1108,15
Prunus domestica,48.28,4.83345,2008,FR,OBSERVATION,250,1109,2
Prunus domestica,48.19922,5.14163,2021,FR,HUMAN_OBSERVATION,250,1110,17
Prunus domestica,48.1704,5.21919,2008,FR,OBSERVATION,250,1111,7
Prunus domestica,48.27481,6.35473,2014,FR,HUMAN_OBSERVATION,250,1118,1
Prunus domestica,48.29821,6.947031,2021,FR,HUMAN_OBSERVATION,250,1121,1
Prunus domestica,48.197501,7.314566,2026,FR,HUMAN_OBSERVATION,250,1123,2
Prunus domestica,48.2063,7.349222,2023,FR,HUMAN_OBSERVATION,250,1124,2
Prunus domestica,48.226952,7.611954,2021,FR,HUMAN_OBSERVATION,250,1125,2
Prunus domestica,48.101583,-3.516897,2022,FR,HUMAN_OBSERVATION,251,1058,1
Prunus domestica,48.038292,-2.729123,2021,FR,HUMAN_OBSERVATION,251,1063,1
Prunus domestica,48.021763,-2.170784,2022,FR,HUMAN_OBSERVATION,251,1066,1
Prunus domestica,48.130475,-2.057902,2022,FR,HUMAN_OBSERVATION,251,1067,1
Prunus domestica,48.152,-1.828937,2024,FR,HUMAN_OBSERVATION,251,1069,2
Prunus domestica,48.123333,-1.443333,2020,FR,HUMAN_OBSERVATION,251,1071,1
Prunus domestica,48.033792,-0.23459,2023,FR,HUMAN_OBSERVATION,251,1078,8
Prunus domestica,48.0383,-0.043274,1996,FR,OBSERVATION,251,1079,8
Prunus domestica,48.0244,0.115106,1999,FR,OBSERVATION,251,1080,11
Prunus domestica,48.05186,0.174837,2025,FR,HUMAN_OBSERVATION,251,1081,8
Prunus domestica,48.0398,0.584953,1998,FR,OBSERVATION,251,1083,3
Prunus domestica,48.074871,1.340475,2021,FR,HUMAN_OBSERVATION,251,1088,1
Prunus domestica,48.139837,2.695433,2022,FR,HUMAN_OBSERVATION,251,1096,2
Prunus domestica,48.147581,2.837813,2024,FR,HUMAN_OBSERVATION,251,1097,1
Prunus domestica,48.02176,3.06272,2021,FR,HUMAN_OBSERVATION,251,1098,3
Prunus domestica,48.03386,3.27776,2014,FR,HUMAN_OBSERVATION,251,1099,2
Prunus domestica,48.16442,3.47076,2016,FR,HUMAN_OBSERVATION,251,1100,1
Prunus domestica,48.13063,3.55654,2009,FR,HUMAN_OBSERVATION,251,1101,1
Prunus domestica,48.017163,3.803699,2021,FR,HUMAN_OBSERVATION,251,1102,2
Prunus domestica,48.1578,4.03958,2008,FR,OBSERVATION,251,1104,4
Prunus domestica,48.1068,4.56255,2008,FR,OBSERVATION,251,1107,7
Prunus domestica,48.1637,4.66841,2008,FR,OBSERVATION,251,1108,3
Prunus domestica,48.0014,5.06233,2009,FR,OBSERVATION,251,1110,2
Prunus domestica,48.1653,5.47303,2008,FR,OBSERVATION,251,1112,6
Prunus domestica,48.153747,5.737688,2023,FR,HUMAN_OBSERVATION,251,1114,1
Prunus domestica,48.03314,6.15381,2015,FR,HUMAN_OBSERVATION,251,1116,1
Prunus domestica,48.073442,6.480557,2021,FR,HUMAN_OBSERVATION,251,1118,1
Prunus domestica,48.04504,7.14271,1935,FR,HUMAN_OBSERVATION,251,1122,1
Prunus domestica,48.088497,7.394501,2021,FR,HUMAN_OBSERVATION,251,1124,2
Prunus domestica,48.02389,7.54508,2013,FR,HUMAN_OBSERVATION,251,1125,1
Prunus domestica,47.858754,-4.240194,2023,FR,HUMAN_OBSERVATION,252,1054,1
Prunus domestica,47.910219,-3.953318,2022,FR,HUMAN_OBSERVATION,252,1056,1
Prunus domestica,47.880226,-3.222903,2022,FR,HUMAN_OBSERVATION,252,1060,1
Prunus domestica,47.994444,-2.824352,2024,FR,HUMAN_OBSERVATION,252,1063,1
Prunus domestica,47.956825,-2.4549,2021,FR,HUMAN_OBSERVATION,252,1065,1
Prunus domestica,47.944806,-2.125989,2021,FR,HUMAN_OBSERVATION,252,1067,1
Prunus domestica,47.904254,-1.722093,2025,FR,HUMAN_OBSERVATION,252,1069,5
Prunus domestica,47.914417,-1.464868,2022,FR,HUMAN_OBSERVATION,252,1071,1
Prunus domestica,47.85802,-0.79875,2015,FR,HUMAN_OBSERVATION,252,1075,1
Prunus domestica,47.867388,-0.237434,2023,FR,HUMAN_OBSERVATION,252,1078,1
Prunus domestica,47.9157,-0.086202,1998,FR,OBSERVATION,252,1079,2
Prunus domestica,47.8754,0.446384,1900,FR,OBSERVATION,252,1082,2
Prunus domestica,47.895729,0.518802,2022,FR,HUMAN_OBSERVATION,252,1083,2
Prunus domestica,47.8844,0.726301,1998,FR,OBSERVATION,252,1084,5
Prunus domestica,47.982855,0.892592,2021,FR,HUMAN_OBSERVATION,252,1085,2
Prunus domestica,47.980556,1.206667,2022,FR,HUMAN_OBSERVATION,252,1087,1
Prunus domestica,47.93735,1.46177,2014,FR,HUMAN_OBSERVATION,252,1088,2
Prunus domestica,47.869634,1.809338,2024,FR,HUMAN_OBSERVATION,252,1090,7
Prunus domestica,47.925336,1.926935,2021,FR,HUMAN_OBSERVATION,252,1091,8
Prunus domestica,47.946902,2.009169,2025,FR,HUMAN_OBSERVATION,252,1092,2
Prunus domestica,47.870915,2.899052,2021,FR,HUMAN_OBSERVATION,252,1097,1
Prunus domestica,47.933239,3.104454,2020,FR,HUMAN_OBSERVATION,252,1098,2
Prunus domestica,47.9839,3.16829,1970,FR,OBSERVATION,252,1099,1
Prunus domestica,47.90435,3.43162,2015,FR,HUMAN_OBSERVATION,252,1100,2
Prunus domestica,47.862725,3.971185,2024,FR,HUMAN_OBSERVATION,252,1103,3
Prunus domestica,47.9321,4.2304,2015,FR,HUMAN_OBSERVATION,252,1105,1
Prunus domestica,47.87654,4.40583,2014,FR,HUMAN_OBSERVATION,252,1106,2
Prunus domestica,47.89465,4.56021,2013,FR,HUMAN_OBSERVATION,252,1107,2
Prunus domestica,47.861499,4.680948,2021,FR,HUMAN_OBSERVATION,252,1108,1
Prunus domestica,47.98416,5.21974,2009,FR,HUMAN_OBSERVATION,252,1111,4
Prunus domestica,47.9492,5.64302,1911,FR,OBSERVATION,252,1113,5
Prunus domestica,47.86335,5.74222,2014,FR,HUMAN_OBSERVATION,252,1114,1
Prunus domestica,47.91902,5.86532,2014,FR,HUMAN_OBSERVATION,252,1115,2
Prunus domestica,47.94673,6.01461,2016,FR,HUMAN_OBSERVATION,252,1116,1
Prunus domestica,47.99732,7.02445,1935,FR,HUMAN_OBSERVATION,252,1122,1
Prunus domestica,47.898403,7.175297,2021,FR,HUMAN_OBSERVATION,252,1123,2
Prunus domestica,47.93419,7.34771,2015,FR,HUMAN_OBSERVATION,252,1124,1
Prunus domestica,47.743076,-3.434143,2023,FR,HUMAN_OBSERVATION,253,1059,3
Prunus domestica,47.749084,-3.186049,2022,FR,HUMAN_OBSERVATION,253,1060,1
Prunus domestica,47.680581,-2.801021,2021,FR,HUMAN_OBSERVATION,253,1063,2
Prunus domestica,47.710272,-2.214232,2021,FR,HUMAN_OBSERVATION,253,1066,1
Prunus domestica,47.72557,-1.29045,2021,FR,HUMAN_OBSERVATION,253,1072,1
Prunus domestica,47.68252,-0.873914,2024,FR,HUMAN_OBSERVATION,253,1074,2
Prunus domestica,47.827613,-0.663325,2021,FR,HUMAN_OBSERVATION,253,1076,1
Prunus domestica,47.8126,-0.182069,1997,FR,OBSERVATION,253,1078,5
Prunus domestica,47.6975,-0.055586,1995,FR,OBSERVATION,253,1079,3
Prunus domestica,47.7085,0.071005,1995,FR,OBSERVATION,253,1080,5
Prunus domestica,47.688422,0.309984,2024,FR,HUMAN_OBSERVATION,253,1081,6
Prunus domestica,47.7075,0.5231,1999,FR,OBSERVATION,253,1083,5
Prunus domestica,47.772244,0.901799,2022,FR,HUMAN_OBSERVATION,253,1085,2
Prunus domestica,47.75121,1.271524,2021,FR,HUMAN_OBSERVATION,253,1087,5
Prunus domestica,47.82388,1.36507,1885,FR,HUMAN_OBSERVATION,253,1088,1
Prunus domestica,47.80644,1.55092,2022,FR,HUMAN_OBSERVATION,253,1089,1
Prunus domestica,47.80886,2.31707,2022,FR,HUMAN_OBSERVATION,253,1093,2
Prunus domestica,47.73935,3.05851,2022,FR,HUMAN_OBSERVATION,253,1098,1
Prunus domestica,47.72024,3.40378,2016,FR,HUMAN_OBSERVATION,253,1100,1
Prunus domestica,47.764437,3.522418,2025,FR,HUMAN_OBSERVATION,253,1101,3
Prunus domestica,47.77689,3.78026,2016,FR,HUMAN_OBSERVATION,253,1102,3
Prunus domestica,47.76402,3.89103,2016,FR,HUMAN_OBSERVATION,253,1103,1
Prunus domestica,47.82618,4.36824,2016,FR,HUMAN_OBSERVATION,253,1106,2
Prunus domestica,47.83037,4.77611,2015,FR,HUMAN_OBSERVATION,253,1108,1
Prunus domestica,47.69501,4.88411,2021,FR,HUMAN_OBSERVATION,253,1109,1
Prunus domestica,47.7489,5.21375,1885,FR,OBSERVATION,253,1111,4
Prunus domestica,47.68938,5.46652,2009,FR,HUMAN_OBSERVATION,253,1112,3
Prunus domestica,47.709167,5.503333,2023,FR,HUMAN_OBSERVATION,253,1113,1
Prunus domestica,47.76336,6.13782,2015,FR,HUMAN_OBSERVATION,253,1116,1
Prunus domestica,47.786583,7.078398,2023,FR,HUMAN_OBSERVATION,253,1122,2
Prunus domestica,47.754944,7.328062,2021,FR,HUMAN_OBSERVATION,253,1123,4
Prunus domestica,47.78219,7.40037,2022,FR,HUMAN_OBSERVATION,253,1124,2
Prunus domestica,47.67973,7.50049,1996,FR,HUMAN_OBSERVATION,253,1125,1
Prunus domestica,47.643631,-3.459385,2023,FR,HUMAN_OBSERVATION,254,1059,1
Prunus domestica,47.55128,-3.18894,1996,FR,HUMAN_OBSERVATION,254,1060,1
Prunus domestica,47.60052,-3.12222,1996,FR,HUMAN_OBSERVATION,254,1061,1
Prunus domestica,47.642559,-2.94918,2025,FR,HUMAN_OBSERVATION,254,1062,2
Prunus domestica,47.541205,-2.810676,2022,FR,HUMAN_OBSERVATION,254,1063,2
Prunus domestica,47.580591,-2.451616,2024,FR,HUMAN_OBSERVATION,254,1065,1
Prunus domestica,47.504444,-2.266341,2023,FR,HUMAN_OBSERVATION,254,1066,1
Prunus domestica,47.509102,-2.019673,2021,FR,HUMAN_OBSERVATION,254,1067,1
Prunus domestica,47.51279,-1.53148,2014,FR,HUMAN_OBSERVATION,254,1070,1
Prunus domestica,47.51192,-1.428563,2021,FR,HUMAN_OBSERVATION,254,1071,1
Prunus domestica,47.63516,-1.33014,2013,FR,HUMAN_OBSERVATION,254,1072,1
Prunus domestica,47.508303,-0.592654,2021,FR,HUMAN_OBSERVATION,254,1076,4
Prunus domestica,47.58349,-0.12725,2013,FR,HUMAN_OBSERVATION,254,1079,1
Prunus domestica,47.503206,0.88796,2021,FR,HUMAN_OBSERVATION,254,1085,1
Prunus domestica,47.557006,1.303789,2023,FR,HUMAN_OBSERVATION,254,1087,7
Prunus domestica,47.599355,1.479122,2021,FR,HUMAN_OBSERVATION,254,1088,5
Prunus domestica,47.500658,1.538974,2024,FR,HUMAN_OBSERVATION,254,1089,2
Prunus domestica,47.630765,1.852391,2021,FR,HUMAN_OBSERVATION,254,1091,1
Prunus domestica,47.5352,2.80062,1975,FR,HUMAN_OBSERVATION,254,1096,1
Prunus domestica,47.551098,2.852797,2021,FR,HUMAN_OBSERVATION,254,1097,3
Prunus domestica,47.5839,3.156558,2023,FR,HUMAN_OBSERVATION,254,1098,2
Prunus domestica,47.58917,3.30063,2013,FR,HUMAN_OBSERVATION,254,1099,1
Prunus domestica,47.524043,3.387168,2023,FR,HUMAN_OBSERVATION,254,1100,2
Prunus domestica,47.58801,3.69442,2009,FR,HUMAN_OBSERVATION,254,1102,2
Prunus domestica,47.55282,4.33234,2016,FR,HUMAN_OBSERVATION,254,1105,4
Prunus domestica,47.545467,4.399763,2021,FR,HUMAN_OBSERVATION,254,1106,1
Prunus domestica,47.577629,4.512215,2021,FR,HUMAN_OBSERVATION,254,1107,1
Prunus domestica,47.62932,4.76644,2015,FR,HUMAN_OBSERVATION,254,1108,1
Prunus domestica,47.5558,5.03195,2008,FR,OBSERVATION,254,1110,2
Prunus domestica,47.50036,5.85653,2015,FR,HUMAN_OBSERVATION,254,1115,1
Prunus domestica,47.57606,6.39308,2015,FR,HUMAN_OBSERVATION,254,1118,2
Prunus domestica,47.57212,6.52597,2015,FR,HUMAN_OBSERVATION,254,1119,1
Prunus domestica,47.64928,6.93113,2013,FR,HUMAN_OBSERVATION,254,1121,1
Prunus domestica,47.62006,7.15604,2015,FR,HUMAN_OBSERVATION,254,1122,1
Prunus domestica,47.62101,7.24455,1894,FR,HUMAN_OBSERVATION,254,1123,1
Prunus domestica,47.50016,7.48459,1996,FR,HUMAN_OBSERVATION,254,1124,9
Prunus domestica,47.60215,7.5407,2013,FR,HUMAN_OBSERVATION,254,1125,2
Prunus domestica,47.336944,-3.171614,2021,FR,HUMAN_OBSERVATION,255,1060,1
Prunus domestica,47.3987,-2.63948,1994,FR,HUMAN_OBSERVATION,255,1064,1
Prunus domestica,47.446541,-1.553933,2020,FR,HUMAN_OBSERVATION,255,1070,1
Prunus domestica,47.4554,-1.31559,1999,FR,HUMAN_OBSERVATION,255,1072,2
Prunus domestica,47.396692,-0.935412,2025,FR,HUMAN_OBSERVATION,255,1074,1
Prunus domestica,47.3501,-0.71047,2016,FR,HUMAN_OBSERVATION,255,1075,2
Prunus domestica,47.455594,-0.5479,2022,FR,HUMAN_OBSERVATION,255,1076,5
Prunus domestica,47.45968,-0.3719,2015,FR,HUMAN_OBSERVATION,255,1077,1
Prunus domestica,47.457749,-0.190204,2023,FR,HUMAN_OBSERVATION,255,1078,3
Prunus domestica,47.3344,0.497107,1995,FR,OBSERVATION,255,1082,1
Prunus domestica,47.409195,0.600225,2024,FR,HUMAN_OBSERVATION,255,1083,10
Prunus domestica,47.395258,0.684195,2024,FR,HUMAN_OBSERVATION,255,1084,10
Prunus domestica,47.478803,0.877217,2023,FR,HUMAN_OBSERVATION,255,1085,3
Prunus domestica,47.475428,1.181714,2021,FR,HUMAN_OBSERVATION,255,1087,1
Prunus domestica,47.4843,1.45038,1875,FR,OBSERVATION,255,1088,2
Prunus domestica,47.49862,1.69231,1894,FR,HUMAN_OBSERVATION,255,1090,4
Prunus domestica,47.4028,2.94262,2013,FR,HUMAN_OBSERVATION,255,1097,1
Prunus domestica,47.38003,3.1136,2013,FR,HUMAN_OBSERVATION,255,1098,1
Prunus domestica,47.36824,3.28295,2015,FR,HUMAN_OBSERVATION,255,1099,2
Prunus domestica,47.384949,3.36695,2021,FR,HUMAN_OBSERVATION,255,1100,1
Prunus domestica,47.36156,3.58107,2021,FR,HUMAN_OBSERVATION,255,1101,3
Prunus domestica,47.488832,3.940838,2021,FR,HUMAN_OBSERVATION,255,1103,3
Prunus domestica,47.370161,4.143164,2021,FR,HUMAN_OBSERVATION,255,1104,2
Prunus domestica,47.371206,4.183039,2021,FR,HUMAN_OBSERVATION,255,1105,4
Prunus domestica,47.427533,4.45973,2025,FR,HUMAN_OBSERVATION,255,1106,3
Prunus domestica,47.41486,4.62837,2013,FR,HUMAN_OBSERVATION,255,1107,1
Prunus domestica,47.34157,4.78809,1932,FR,HUMAN_OBSERVATION,255,1108,1
Prunus domestica,47.335535,4.982934,2022,FR,HUMAN_OBSERVATION,255,1109,1
Prunus domestica,47.36752,5.08404,2009,FR,HUMAN_OBSERVATION,255,1110,2
Prunus domestica,47.41947,5.45409,2009,FR,HUMAN_OBSERVATION,255,1112,2
Prunus domestica,47.49355,6.12199,2015,FR,HUMAN_OBSERVATION,255,1116,1
Prunus domestica,47.38866,6.16879,2020,FR,HUMAN_OBSERVATION,255,1117,2
Prunus domestica,47.35501,6.3915,2014,FR,HUMAN_OBSERVATION,255,1118,1
Prunus domestica,47.38818,6.64656,2016,FR,HUMAN_OBSERVATION,255,1119,1
Prunus domestica,47.38395,6.77896,2016,FR,HUMAN_OBSERVATION,255,1120,1
Prunus domestica,47.48128,6.85454,1973,FR,HUMAN_OBSERVATION,255,1121,1
Prunus domestica,47.32143,-2.36593,2014,FR,HUMAN_OBSERVATION,256,1065,1
